repository,pr_number,title,state,merged_at,created_at,closed_at,author,url,additions,deletions,changed_files
testerSunshine/12306,604,GitHub Action to find syntax errors,closed,,2019-12-24T12:11:45Z,2021-06-19T15:20:01Z,cclauss,https://github.com/testerSunshine/12306/pull/604,,,
testerSunshine/12306,522,:pushpin: 自动切换代理ip,closed,,2019-12-18T09:37:24Z,2020-10-27T15:27:53Z,HeatonZ,https://github.com/testerSunshine/12306/pull/522,,,
testerSunshine/12306,197,新增下单成功后语音呼叫功能,closed,,2019-01-15T12:24:40Z,2020-10-22T04:00:35Z,fbigun,https://github.com/testerSunshine/12306/pull/197,,,
testerSunshine/12306,760,Bump tensorflow from 1.14.0 to 1.15.2,closed,,2020-01-28T22:48:23Z,2020-09-25T23:40:30Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/760,,,
testerSunshine/12306,166,增加python3.6支持,closed,,2019-01-12T07:17:11Z,2020-05-03T05:59:33Z,SCUTJcfeng,https://github.com/testerSunshine/12306/pull/166,,,
testerSunshine/12306,505,Bump tensorflow from 1.15.0rc1 to 1.15.0,closed,,2019-12-16T21:54:03Z,2020-01-28T22:48:28Z,dependabot[bot],https://github.com/testerSunshine/12306/pull/505,,,
testerSunshine/12306,738,Merge pull request #1 from testerSunshine/master,closed,,2020-01-08T01:43:41Z,2020-01-08T01:43:54Z,xyfy,https://github.com/testerSunshine/12306/pull/738,,,
testerSunshine/12306,719,Update run.py,closed,,2020-01-04T05:18:25Z,2020-01-04T12:44:44Z,crilinux,https://github.com/testerSunshine/12306/pull/719,,,
testerSunshine/12306,670,Mac下使用使用selenium获取devicesID的问题,closed,,2019-12-30T10:55:45Z,2019-12-30T11:00:50Z,IvanReen,https://github.com/testerSunshine/12306/pull/670,,,
testerSunshine/12306,648,通过阿里云docker镜像容器对`Dockerfiel37`  进行自动构建，用于加速部署项目,closed,,2019-12-27T21:53:14Z,2019-12-27T22:35:44Z,ZhangErling,https://github.com/testerSunshine/12306/pull/648,,,
testerSunshine/12306,616,Update Dockerfile37,closed,,2019-12-25T06:35:21Z,2019-12-27T09:55:13Z,ghost,https://github.com/testerSunshine/12306/pull/616,,,
testerSunshine/12306,150,macos上docker容器运行sudo ./docker.sh run报错,closed,,2019-01-10T16:19:10Z,2019-12-27T09:53:13Z,soapmancn,https://github.com/testerSunshine/12306/pull/150,,,
testerSunshine/12306,334,Update Dockerfile,closed,,2019-09-10T01:22:32Z,2019-12-27T09:51:21Z,kongminhao,https://github.com/testerSunshine/12306/pull/334,,,
testerSunshine/12306,633,Optimize docker image size,closed,2019-12-27T01:49:01Z,2019-12-26T08:40:37Z,2019-12-27T01:49:01Z,hhzrz,https://github.com/testerSunshine/12306/pull/633,,,
testerSunshine/12306,594,配置文件中添加了一等卧、二等卧和动卧的对应编号,closed,,2019-12-24T06:38:46Z,2019-12-24T07:12:55Z,luoqiangwei,https://github.com/testerSunshine/12306/pull/594,,,
testerSunshine/12306,518,更新dockerfile,closed,,2019-12-18T02:23:03Z,2019-12-23T04:54:03Z,liubo777,https://github.com/testerSunshine/12306/pull/518,,,
testerSunshine/12306,578,Merge pull request #1 from testerSunshine/master,closed,,2019-12-23T03:08:52Z,2019-12-23T03:09:16Z,kradme,https://github.com/testerSunshine/12306/pull/578,,,
testerSunshine/12306,569,Merge pull request #1 from testerSunshine/master,closed,,2019-12-22T08:17:11Z,2019-12-22T08:17:33Z,hrme,https://github.com/testerSunshine/12306/pull/569,,,
testerSunshine/12306,568,Merge pull request #1 from testerSunshine/master,closed,,2019-12-22T08:11:25Z,2019-12-22T08:16:35Z,hrme,https://github.com/testerSunshine/12306/pull/568,,,
testerSunshine/12306,561,Merge pull request #1 from testerSunshine/master,closed,,2019-12-21T16:54:31Z,2019-12-21T16:54:50Z,fynntang,https://github.com/testerSunshine/12306/pull/561,,,
testerSunshine/12306,548,Update the way to run in docker,closed,2019-12-21T02:57:03Z,2019-12-20T14:59:55Z,2019-12-21T02:57:03Z,hhzrz,https://github.com/testerSunshine/12306/pull/548,,,
testerSunshine/12306,516,新版 9d70f8352d024daba2e364bbef7ba72963090440的dockerfile,closed,,2019-12-18T01:45:15Z,2019-12-18T01:50:59Z,liubo777,https://github.com/testerSunshine/12306/pull/516,,,
testerSunshine/12306,486,新增了基于Python3.7的Dockerfile,closed,2019-12-14T09:27:15Z,2019-12-12T05:21:28Z,2019-12-14T09:27:15Z,liubo777,https://github.com/testerSunshine/12306/pull/486,,,
testerSunshine/12306,500,解决Mac系统下ChromeDriver报错导致无法运行的问题,closed,,2019-12-16T06:17:07Z,2019-12-16T06:22:15Z,adminwarlock,https://github.com/testerSunshine/12306/pull/500,,,
testerSunshine/12306,496,动态更新queryUrl,closed,2019-12-14T11:30:48Z,2019-12-14T10:42:44Z,2019-12-14T11:30:48Z,hellozjf,https://github.com/testerSunshine/12306/pull/496,,,
testerSunshine/12306,485,新增了基于Python3.7的Dockerfile,closed,,2019-12-12T05:16:05Z,2019-12-12T05:18:38Z,liubo777,https://github.com/testerSunshine/12306/pull/485,,,
testerSunshine/12306,484,新增了基于Python3.7的Dockerfile,closed,,2019-12-12T05:11:06Z,2019-12-12T05:14:49Z,liubo777,https://github.com/testerSunshine/12306/pull/484,,,
testerSunshine/12306,307,Merge pull request #1 from testerSunshine/master,closed,,2019-09-05T07:39:30Z,2019-10-20T10:03:04Z,liaomengge,https://github.com/testerSunshine/12306/pull/307,,,
testerSunshine/12306,460,"使用配置文件配置云打码接口,提供云打码服务代码",closed,2019-10-17T01:33:47Z,2019-10-16T17:36:51Z,2019-10-17T01:33:47Z,yinaoxiong,https://github.com/testerSunshine/12306/pull/460,,,
testerSunshine/12306,453,First branch of12306,closed,,2019-10-09T13:51:54Z,2019-10-09T13:52:23Z,caoxiaoyugit,https://github.com/testerSunshine/12306/pull/453,,,
testerSunshine/12306,328,Add server chan,closed,2019-09-09T08:23:30Z,2019-09-08T11:21:12Z,2019-09-09T08:23:30Z,qiaocco,https://github.com/testerSunshine/12306/pull/328,,,
testerSunshine/12306,308,Liaomengge,closed,,2019-09-05T07:45:39Z,2019-09-05T07:48:46Z,liaomengge,https://github.com/testerSunshine/12306/pull/308,,,
testerSunshine/12306,302,Fix the bug that can not run the getCookie.py in a command-line os,closed,,2019-09-04T01:55:47Z,2019-09-04T03:23:50Z,dunmengjun,https://github.com/testerSunshine/12306/pull/302,,,
testerSunshine/12306,295,适配python2.7.13,closed,,2019-09-01T03:47:03Z,2019-09-01T13:18:08Z,zwc456baby,https://github.com/testerSunshine/12306/pull/295,,,
testerSunshine/12306,290,Update README.md,closed,2019-08-31T07:33:18Z,2019-08-22T05:45:13Z,2019-08-31T07:33:18Z,fuergaosi233,https://github.com/testerSunshine/12306/pull/290,,,
testerSunshine/12306,286,更新ReadMe和config/ticket_config.yaml,closed,2019-08-31T07:32:58Z,2019-08-15T02:55:21Z,2019-08-31T07:32:58Z,BlancRay,https://github.com/testerSunshine/12306/pull/286,,,
testerSunshine/12306,271,fix warning:YAMLLoadWarning: calling yaml.load() without Loader=... i…,closed,2019-06-11T11:51:27Z,2019-05-07T03:07:50Z,2019-06-11T11:51:27Z,taochenlove,https://github.com/testerSunshine/12306/pull/271,,,
testerSunshine/12306,246,在邮件及微信推送标题内显示用户账号，区分多账户同时抢票的场景,closed,,2019-02-22T09:16:34Z,2019-02-22T09:17:32Z,touchren,https://github.com/testerSunshine/12306/pull/246,,,
testerSunshine/12306,230,在邮件及微信标题内增加用户账号，区分多个账号同时在服务器上抢票的情况,closed,,2019-01-22T05:20:56Z,2019-02-22T09:15:18Z,touchren,https://github.com/testerSunshine/12306/pull/230,,,
testerSunshine/12306,191,修复测试代码运行时，测试代码运行报编码错误,closed,2019-01-21T07:56:20Z,2019-01-14T14:57:30Z,2019-01-21T07:56:20Z,fbigun,https://github.com/testerSunshine/12306/pull/191,,,
testerSunshine/12306,215,工程配置,closed,,2019-01-17T14:14:01Z,2019-01-21T07:54:20Z,dezng,https://github.com/testerSunshine/12306/pull/215,,,
testerSunshine/12306,225,网页打码,closed,,2019-01-21T01:07:15Z,2019-01-21T01:12:25Z,Hareis,https://github.com/testerSunshine/12306/pull/225,,,
testerSunshine/12306,224,网页打码,closed,,2019-01-21T00:59:25Z,2019-01-21T01:06:35Z,Hareis,https://github.com/testerSunshine/12306/pull/224,,,
testerSunshine/12306,214,fix spelling error,closed,2019-01-20T13:04:12Z,2019-01-17T11:51:58Z,2019-01-20T13:04:12Z,zunsthy,https://github.com/testerSunshine/12306/pull/214,,,
testerSunshine/12306,185,Avoid reading ticket config file encoding error.,closed,,2019-01-14T02:30:30Z,2019-01-16T14:36:38Z,lqm678,https://github.com/testerSunshine/12306/pull/185,,,
testerSunshine/12306,162,修改错别字,closed,,2019-01-11T12:34:32Z,2019-01-16T09:03:33Z,Stuming,https://github.com/testerSunshine/12306/pull/162,,,
testerSunshine/12306,195,docker update,closed,2019-01-15T09:16:11Z,2019-01-15T08:43:15Z,2019-01-15T09:16:11Z,MonsterTan,https://github.com/testerSunshine/12306/pull/195,,,
testerSunshine/12306,146,修正路径拼装函数 os.path.join() 的用法,closed,,2019-01-10T10:57:56Z,2019-01-15T04:41:37Z,lixifun,https://github.com/testerSunshine/12306/pull/146,,,
testerSunshine/12306,187,remove settings of Interlij Idea,closed,2019-01-14T09:17:13Z,2019-01-14T03:27:30Z,2019-01-14T09:17:13Z,devcui,https://github.com/testerSunshine/12306/pull/187,,,
testerSunshine/12306,149,macos系统下使用docker容器运行sudo ./docker.sh run报错,closed,,2019-01-10T16:14:53Z,2019-01-10T16:15:34Z,soapmancn,https://github.com/testerSunshine/12306/pull/149,,,
testerSunshine/12306,152,添加 pushbear 微信通知的能力,closed,2019-01-14T01:21:44Z,2019-01-10T16:55:31Z,2019-01-14T01:21:44Z,stormeyes,https://github.com/testerSunshine/12306/pull/152,,,
testerSunshine/12306,167,增加docker忽略文件，减少不必要的文件打包,closed,2019-01-12T07:44:38Z,2019-01-12T07:42:16Z,2019-01-12T07:44:38Z,fbigun,https://github.com/testerSunshine/12306/pull/167,,,
testerSunshine/12306,142,新增docker-compose功能模块,closed,2019-01-10T04:39:20Z,2019-01-10T03:28:39Z,2019-01-10T04:39:20Z,MonsterTan,https://github.com/testerSunshine/12306/pull/142,,,
testerSunshine/12306,112,解决 Mac 系统下提示未能打开文件的问题,closed,,2019-01-08T02:25:23Z,2019-01-10T01:12:11Z,wosenbo,https://github.com/testerSunshine/12306/pull/112,,,
testerSunshine/12306,70,Old style exception --> new style for Python 3,closed,,2019-01-03T14:51:52Z,2019-01-09T18:44:15Z,cclauss,https://github.com/testerSunshine/12306/pull/70,,,
testerSunshine/12306,120,对linux的安装依赖做了特别说明。,closed,2019-01-08T10:38:11Z,2019-01-08T06:21:22Z,2019-01-08T10:38:11Z,AaronJny,https://github.com/testerSunshine/12306/pull/120,,,
testerSunshine/12306,129,Added a visualisation of code,closed,,2019-01-08T18:16:25Z,2019-01-09T11:16:35Z,gitviscode,https://github.com/testerSunshine/12306/pull/129,,,
testerSunshine/12306,134,添加新的座位类型和配置说明,closed,2019-01-09T11:15:43Z,2019-01-09T06:18:06Z,2019-01-09T11:15:43Z,wosenbo,https://github.com/testerSunshine/12306/pull/134,,,
testerSunshine/12306,128,Added a visualisation of code,closed,,2019-01-08T17:23:23Z,2019-01-08T18:20:55Z,gitviscode,https://github.com/testerSunshine/12306/pull/128,,,
testerSunshine/12306,125,编码修改,closed,,2019-01-08T12:47:32Z,2019-01-08T12:47:44Z,hourglass1016,https://github.com/testerSunshine/12306/pull/125,,,
testerSunshine/12306,108,修复Mac系统手动验证码无法预览的bug,closed,,2019-01-07T17:46:24Z,2019-01-07T19:09:04Z,wosenbo,https://github.com/testerSunshine/12306/pull/108,,,
testerSunshine/12306,101,Use feature detection instead of version detection,closed,2019-01-07T14:47:08Z,2019-01-07T08:09:34Z,2019-01-07T14:47:08Z,cclauss,https://github.com/testerSunshine/12306/pull/101,,,
testerSunshine/12306,100,Define xrange() in Python 3,closed,2019-01-07T14:34:21Z,2019-01-07T08:04:07Z,2019-01-07T14:34:21Z,cclauss,https://github.com/testerSunshine/12306/pull/100,,,
testerSunshine/12306,99,Define raw_input() in Python 3,closed,2019-01-07T14:34:07Z,2019-01-07T07:58:50Z,2019-01-07T14:34:08Z,cclauss,https://github.com/testerSunshine/12306/pull/99,,,
testerSunshine/12306,103,修正查询余票时，不显示当前cdn轮询IP问题,closed,2019-01-07T12:56:11Z,2019-01-07T10:56:43Z,2019-01-07T12:56:11Z,wecany,https://github.com/testerSunshine/12306/pull/103,,,
testerSunshine/12306,89,优化手动识别时的坐标_v2,closed,2019-01-07T03:43:08Z,2019-01-06T04:52:51Z,2019-01-07T03:43:09Z,HousqLove,https://github.com/testerSunshine/12306/pull/89,,,
testerSunshine/12306,88,优化手动识别坐标,closed,,2019-01-06T04:40:19Z,2019-01-06T04:41:58Z,HousqLove,https://github.com/testerSunshine/12306/pull/88,,,
testerSunshine/12306,73,修改配置文件的加载方式,closed,2019-01-05T08:29:41Z,2019-01-04T03:03:31Z,2019-01-05T08:29:41Z,ttdevs,https://github.com/testerSunshine/12306/pull/73,,,
testerSunshine/12306,75,"修改Dockerfile启动不能直接启动，而是需要docker run dockerticket  python run.py &, 实现…",closed,2019-01-05T08:17:51Z,2019-01-04T10:03:51Z,2019-01-05T08:17:51Z,PKzhilong,https://github.com/testerSunshine/12306/pull/75,,,
testerSunshine/12306,66,Docker优化,closed,,2019-01-03T08:03:56Z,2019-01-03T08:39:20Z,MonsterTan,https://github.com/testerSunshine/12306/pull/66,,,
testerSunshine/12306,51,添加根据时间区间购票功能,closed,2018-10-09T07:47:20Z,2018-10-02T12:36:59Z,2018-10-09T07:47:20Z,x-falcon,https://github.com/testerSunshine/12306/pull/51,,,
testerSunshine/12306,50,添加根据时间区间选票功能,closed,,2018-10-02T09:50:43Z,2018-10-02T09:52:47Z,x-falcon,https://github.com/testerSunshine/12306/pull/50,,,
testerSunshine/12306,49,添加根据时间区间选票功能,closed,,2018-10-02T09:42:53Z,2018-10-02T09:49:59Z,x-falcon,https://github.com/testerSunshine/12306/pull/49,,,
testerSunshine/12306,45,添加香港西九龙站,closed,2018-09-12T09:05:14Z,2018-09-12T09:00:54Z,2018-09-12T09:05:14Z,caowencai,https://github.com/testerSunshine/12306/pull/45,,,
testerSunshine/12306,42,修复单词拼写错误,closed,2018-09-01T06:30:27Z,2018-09-01T03:26:43Z,2018-09-01T06:30:27Z,BackTrackCRoot,https://github.com/testerSunshine/12306/pull/42,,,
testerSunshine/12306,43,修复12306接口变更查询不到票务信息,closed,2018-09-01T06:28:23Z,2018-09-01T06:10:30Z,2018-09-01T06:28:23Z,kotlings,https://github.com/testerSunshine/12306/pull/43,,,
testerSunshine/12306,41,查询接口更新,closed,2018-06-26T07:48:51Z,2018-06-26T07:41:10Z,2018-06-26T07:48:51Z,sjfkai,https://github.com/testerSunshine/12306/pull/41,,,
testerSunshine/12306,4,规范run文件的写法,closed,2018-01-12T12:55:22Z,2018-01-12T11:31:16Z,2018-01-12T12:55:22Z,hawkli-1994,https://github.com/testerSunshine/12306/pull/4,,,
testerSunshine/12306,2,Dev,closed,,2018-01-11T14:28:00Z,2018-01-11T14:28:48Z,nehzx,https://github.com/testerSunshine/12306/pull/2,,,
Pythagora-io/gpt-pilot,1093,AI integration in the framework and Improvements to Reproducibility of settings in the UI/Base Class,closed,,2024-09-09T09:19:03Z,2025-09-11T13:41:52Z,RahulVadisetty91,https://github.com/Pythagora-io/gpt-pilot/pull/1093,,,
Pythagora-io/gpt-pilot,1156,AI code review check,closed,,2025-07-29T02:26:33Z,2025-09-11T13:41:52Z,PradeepRak,https://github.com/Pythagora-io/gpt-pilot/pull/1156,,,
Pythagora-io/gpt-pilot,1149,pull,closed,,2025-05-03T18:52:19Z,2025-09-11T13:41:52Z,Asylum4You,https://github.com/Pythagora-io/gpt-pilot/pull/1149,,,
Pythagora-io/gpt-pilot,1120,Added base support for requests to aiml,closed,,2024-10-23T07:54:26Z,2025-09-11T13:41:52Z,waterstark,https://github.com/Pythagora-io/gpt-pilot/pull/1120,,,
Pythagora-io/gpt-pilot,1133,Update README.md,closed,,2024-12-16T08:31:38Z,2025-09-11T13:41:52Z,KJABIRAMY,https://github.com/Pythagora-io/gpt-pilot/pull/1133,,,
Pythagora-io/gpt-pilot,1152,doc: Add links to translated README versions,closed,,2025-06-14T11:52:01Z,2025-09-11T13:41:52Z,dowithless,https://github.com/Pythagora-io/gpt-pilot/pull/1152,,,
Pythagora-io/gpt-pilot,1158,Fix rate limiting sleep duration calculation,closed,,2025-08-31T12:08:36Z,2025-09-11T13:41:52Z,onkardahale,https://github.com/Pythagora-io/gpt-pilot/pull/1158,,,
Pythagora-io/gpt-pilot,1116,Ensure Claude doesn't include non-code in files (fixes #1030),closed,,2024-10-19T23:33:14Z,2025-09-11T13:41:52Z,brandones,https://github.com/Pythagora-io/gpt-pilot/pull/1116,,,
Pythagora-io/gpt-pilot,1122,Add 1min ai as llm provider,closed,,2024-10-25T12:41:14Z,2025-09-11T13:41:52Z,kobozo,https://github.com/Pythagora-io/gpt-pilot/pull/1122,,,
Pythagora-io/gpt-pilot,1104,chore: update example_project.py,closed,,2024-10-03T15:06:56Z,2025-08-20T17:21:04Z,eltociear,https://github.com/Pythagora-io/gpt-pilot/pull/1104,,,
Pythagora-io/gpt-pilot,1157,Проект полностью переведен на русский язык.,closed,,2025-08-07T10:29:31Z,2025-08-07T10:36:01Z,pzkonline,https://github.com/Pythagora-io/gpt-pilot/pull/1157,,,
Pythagora-io/gpt-pilot,1155,added file processor function,closed,,2025-07-28T17:26:33Z,2025-07-29T01:55:39Z,PradeepRak,https://github.com/Pythagora-io/gpt-pilot/pull/1155,,,
Pythagora-io/gpt-pilot,1153,My uv migration,closed,,2025-06-22T21:08:31Z,2025-06-22T21:08:40Z,zazu-22,https://github.com/Pythagora-io/gpt-pilot/pull/1153,,,
Pythagora-io/gpt-pilot,192,fix loading of project from where we left off when using app_id,closed,2023-10-12T20:03:52Z,2023-10-12T18:00:02Z,2023-10-12T20:03:52Z,LeonOstrez,https://github.com/Pythagora-io/gpt-pilot/pull/192,,,
Pythagora-io/gpt-pilot,191,Update AgentConvo.py,closed,2023-10-20T10:04:06Z,2023-10-12T10:57:58Z,2023-10-20T10:04:06Z,isthatpratik,https://github.com/Pythagora-io/gpt-pilot/pull/191,,,
Pythagora-io/gpt-pilot,1145,Dev,closed,,2025-03-21T22:41:38Z,2025-03-21T22:43:56Z,abdulrahman305,https://github.com/Pythagora-io/gpt-pilot/pull/1145,,,
Pythagora-io/gpt-pilot,1141,Update readme,closed,2025-03-04T06:26:28Z,2025-03-03T18:13:51Z,2025-03-04T06:26:28Z,westonludeke,https://github.com/Pythagora-io/gpt-pilot/pull/1141,,,
Pythagora-io/gpt-pilot,1082,Adding llm provider to set when is checked to not repeat the same check,closed,,2024-08-11T20:20:33Z,2024-10-29T15:18:46Z,fscheu,https://github.com/Pythagora-io/gpt-pilot/pull/1082,,,
Pythagora-io/gpt-pilot,1024,Add route files content to prompt for user instructions.,closed,2024-06-19T07:58:47Z,2024-06-18T21:11:26Z,2024-06-19T07:58:47Z,gperetin,https://github.com/Pythagora-io/gpt-pilot/pull/1024,,,
Pythagora-io/gpt-pilot,1100,Create Kinsley,closed,,2024-10-02T05:33:25Z,2024-10-07T08:24:26Z,lucas12-cloud,https://github.com/Pythagora-io/gpt-pilot/pull/1100,,,
Pythagora-io/gpt-pilot,1099,Create Kinsley,closed,,2024-10-02T05:27:53Z,2024-10-02T05:30:25Z,lucas12-cloud,https://github.com/Pythagora-io/gpt-pilot/pull/1099,,,
Pythagora-io/gpt-pilot,1098,Update spec_writer.py,closed,,2024-10-01T23:40:18Z,2024-10-01T23:59:19Z,CarlosReyesPena,https://github.com/Pythagora-io/gpt-pilot/pull/1098,,,
Pythagora-io/gpt-pilot,1084,Human handoff,closed,,2024-08-12T03:35:10Z,2024-08-12T03:43:34Z,zvone187,https://github.com/Pythagora-io/gpt-pilot/pull/1084,,,
Pythagora-io/gpt-pilot,1083,Added support for user's written feedback,closed,,2024-08-12T03:30:31Z,2024-08-14T09:48:47Z,zvone187,https://github.com/Pythagora-io/gpt-pilot/pull/1083,,,
Pythagora-io/gpt-pilot,1085,"added a new event for ""modifiedFiles"" which sends the list of modifie…",closed,,2024-08-12T14:58:49Z,2024-08-14T09:48:36Z,aashankhan2981,https://github.com/Pythagora-io/gpt-pilot/pull/1085,,,
Pythagora-io/gpt-pilot,1086,Fix,closed,,2024-08-12T20:53:33Z,2024-08-14T09:47:46Z,zvone187,https://github.com/Pythagora-io/gpt-pilot/pull/1086,,,
Pythagora-io/gpt-pilot,1069,Relevant,closed,2024-08-06T08:19:15Z,2024-07-29T09:47:09Z,2024-08-06T08:19:15Z,LeonOstrez,https://github.com/Pythagora-io/gpt-pilot/pull/1069,,,
Pythagora-io/gpt-pilot,1079,Template fixes,closed,2024-08-05T10:07:04Z,2024-08-05T09:57:06Z,2024-08-05T10:07:04Z,senko,https://github.com/Pythagora-io/gpt-pilot/pull/1079,,,
Pythagora-io/gpt-pilot,1077,Removed Senkos template for now,closed,2024-08-02T15:20:15Z,2024-08-02T04:30:40Z,2024-08-02T15:20:15Z,zvone187,https://github.com/Pythagora-io/gpt-pilot/pull/1077,,,
Pythagora-io/gpt-pilot,1076,Removed complex agentic config from example-config.json,closed,2024-08-02T14:36:39Z,2024-08-02T04:30:37Z,2024-08-02T14:36:39Z,zvone187,https://github.com/Pythagora-io/gpt-pilot/pull/1076,,,
